N-degree;E-degree;Emergency Type;Date;Time
35,18708218;136,9375183;Fire: FIRE INVESTIGATION;10-10-2019;19:06:23
35,16827912;136,966056;EMS: CARDIAC EMERGENCY;10-10-2019;19:07:48
35,17401795;136,9225792;EMS: ASSAULT VICTIM;10-10-2019;19:08:58
35,12971186;136,9433883;Traffic: VEHICLE ACCIDENT -;10-10-2019;19:14:50
35,19501139;136,9520873;Fire: GAS-ODOR/LEAK;10-10-2019;19:19:21
35,1181923;136,9264056;Fire: WOODS/FIELD FIRE;10-10-2019;19:21:55
35,12840151;136,9635313;Fire: BUILDING FIRE;10-10-2019;19:27:43
35,18893148;136,9916003;EMS: FALL VICTIM;10-10-2019;19:28:11
35,13465573;136,9591571;EMS: RESPIRATORY EMERGENCY;10-10-2019;19:55:40
35,16663869;136,9160575;Fire: GAS-ODOR/LEAK;10-10-2019;20:03:07
35,15597597;136,993477;EMS: ALTERED MENTAL STATUS;10-10-2019;20:13:32
35,16809462;136,9837449;Traffic: DISABLED VEHICLE -;10-10-2019;20:36:37
35,14415769;136,9663593;Traffic: ROAD OBSTRUCTION -;10-10-2019;20:37:53
35,13618052;136,9825529;Traffic: DISABLED VEHICLE -;10-10-2019;21:52:19
35,17130895;136,9671934;Traffic: VEHICLE ACCIDENT -;10-10-2019;22:08:26
35,19240616;136,9473617;EMS: HEMORRHAGING;10-10-2019;22:36:41
35,12925095;136,993481;Traffic: VEHICLE ACCIDENT -;10-10-2019;23:31:08
35,19428671;136,9807903;EMS: HAZARDOUS MATERIALS INCIDENT;11-10-2019;00:00:00
35,14794923;136,9254977;Traffic: DISABLED VEHICLE -;11-10-2019;00:00:00
35,17683992;136,9870466;Fire: FIRE INVESTIGATION;11-10-2019;00:00:00
35,1302214;136,9892558;Traffic: VEHICLE ACCIDENT -;11-10-2019;00:00:00
35,16577079;136,9477638;EMS: ALTERED MENTAL STATUS;11-10-2019;00:00:00
35,15506194;136,9768606;Fire: GAS-ODOR/LEAK;11-10-2019;00:00:00
35,13211781;136,9353031;Traffic: VEHICLE ACCIDENT -;11-10-2019;00:00:00
35,15201882;136,9528723;Fire: ELECTRICAL FIRE OUTSIDE;11-10-2019;00:00:00
35,16999468;136,9474814;EMS: MEDICAL ALERT ALARM;11-10-2019;00:48:25
35,17375482;136,9274925;EMS: CARDIAC EMERGENCY;11-10-2019;01:51:07
35,12133697;136,9471129;EMS: HEAD INJURY;11-10-2019;02:10:06
35,14432056;136,9551533;EMS: BURN VICTIM;11-10-2019;02:30:48
35,12607851;136,9336879;Traffic: VEHICLE ACCIDENT -;11-10-2019;02:43:20
35,14325846;136,9761961;Traffic: ROAD OBSTRUCTION -;11-10-2019;02:44:07
35,13439914;136,92353;EMS: ALTERED MENTAL STATUS;11-10-2019;02:53:22
35,19122665;136,9943769;EMS: HEAD INJURY;11-10-2019;03:04:20
35,14561048;136,9284151;EMS: VEHICLE ACCIDENT;11-10-2019;03:11:51
35,1642774;136,9535027;Traffic: VEHICLE ACCIDENT -;11-10-2019;03:24:15
35,19572322;136,981537;Traffic: VEHICLE ACCIDENT -;11-10-2019;03:44:43
35,1228102;136,9787666;EMS: RESPIRATORY EMERGENCY;11-10-2019;03:54:08
35,15135894;136,9368772;EMS: UNCONSCIOUS SUBJECT;11-10-2019;04:00:56
35,16173001;136,9315089;Fire: FIRE ALARM;11-10-2019;04:05:47
35,14250584;136,930684;Traffic: VEHICLE ACCIDENT -;11-10-2019;04:06:19
35,11416654;136,9327904;EMS: ALTERED MENTAL STATUS;11-10-2019;04:28:04
35,11130881;136,9481169;Fire: FIRE ALARM;11-10-2019;04:33:01
35,18594273;136,9128195;EMS: HEAD INJURY;11-10-2019;04:41:29
35,17667589;136,9590535;Traffic: VEHICLE FIRE -;11-10-2019;04:46:55
35,18841519;136,9483521;EMS: RESPIRATORY EMERGENCY;11-10-2019;04:59:32
35,19869452;136,9859687;Fire: GAS-ODOR/LEAK;11-10-2019;05:03:59
35,17290168;136,9212379;Traffic: VEHICLE ACCIDENT -;11-10-2019;05:06:11
35,14166956;136,9338363;EMS: SHOOTING;11-10-2019;05:07:34
35,1466265;136,9840174;EMS: FALL VICTIM;11-10-2019;05:10:58
35,11910789;136,9329622;EMS: HEMORRHAGING;11-10-2019;05:11:58
35,18937596;136,9760268;Fire: FIRE ALARM;11-10-2019;05:13:35
35,13864403;136,9739511;EMS: SUBJECT IN PAIN;11-10-2019;05:17:25
35,171793;136,9134557;Fire: VEHICLE FIRE;11-10-2019;05:29:56
35,15980067;136,9431366;EMS: RESPIRATORY EMERGENCY;11-10-2019;05:40:12
35,1226677;136,9839191;EMS: RESPIRATORY EMERGENCY;11-10-2019;05:49:43
35,11835415;136,9744803;EMS: UNCONSCIOUS SUBJECT;11-10-2019;05:54:56
35,17196339;136,9522568;Traffic: VEHICLE ACCIDENT -;11-10-2019;06:04:53
35,1238537;136,9464942;EMS: CARDIAC EMERGENCY;11-10-2019;06:08:53
35,12382982;136,9547224;EMS: CARDIAC EMERGENCY;11-10-2019;06:11:15
35,12284414;136,9483154;Traffic: VEHICLE ACCIDENT -;11-10-2019;06:17:35
35,14237782;136,9828924;Fire: FIRE ALARM;11-10-2019;06:21:55
35,14028217;136,9833288;Fire: S/B AT HELICOPTER LANDING;11-10-2019;06:24:59
35,12943293;136,9302393;Traffic: DISABLED VEHICLE -;11-10-2019;06:27:39
35,17935091;136,9270929;EMS: UNKNOWN MEDICAL EMERGENCY;11-10-2019;06:28:46
35,13354337;136,9205281;Traffic: VEHICLE ACCIDENT -;11-10-2019;06:37:39
35,11039709;136,9219583;EMS: UNKNOWN MEDICAL EMERGENCY;11-10-2019;06:38:12
35,13206436;136,9350283;Traffic: HAZARDOUS ROAD CONDITIONS -;11-10-2019;06:44:15
35,17501851;136,9134659;Traffic: VEHICLE ACCIDENT -;11-10-2019;06:47:38
35,18447594;136,9435833;EMS: RESPIRATORY EMERGENCY;11-10-2019;06:48:00
35,16757154;136,9186832;Traffic: VEHICLE ACCIDENT -;11-10-2019;06:49:56
35,14999173;136,933892;EMS: VEHICLE ACCIDENT;11-10-2019;06:51:05
35,1609412;136,9324835;EMS: BUILDING FIRE;11-10-2019;06:51:56
35,19535364;136,919139;EMS: ABDOMINAL PAINS;11-10-2019;06:53:01
35,13199465;136,9905277;Fire: BUILDING FIRE;11-10-2019;06:59:05
35,12782333;136,9419871;EMS: VEHICLE ACCIDENT;11-10-2019;07:03:47
35.178.924,00;136.918.543;EMS: FALL VICTIM;11-10-2019;07:04:17
35,13179206;136,9210259;EMS: SUBJECT IN PAIN;11-10-2019;07:05:57
35,16813634;136,9364991;EMS: ARMED SUBJECT;11-10-2019;07:11:45
35,17246545;136,9478718;EMS: FALL VICTIM;11-10-2019;07:12:18
35,13131317;136,9194628;EMS: SYNCOPAL EPISODE;11-10-2019;07:17:26
35,12097723;136,9395916;Traffic: VEHICLE ACCIDENT -;11-10-2019;07:18:35
35,14243811;136,9622279;Fire: FIRE ALARM;11-10-2019;07:19:09
35,12400968;136,9252673;EMS: SUBJECT IN PAIN;11-10-2019;07:24:55
35,14579592;136,9818109;EMS: CARDIAC ARREST;11-10-2019;07:27:39
35,17345475;136,9804738;EMS: FALL VICTIM;11-10-2019;07:35:50
35,15950173;136,9713112;Traffic: DISABLED VEHICLE -;11-10-2019;07:35:53
35,11290761;136,953949;Fire: RESCUE - ELEVATOR;11-10-2019;07:37:31
35,14062347;136,9411655;Traffic: VEHICLE ACCIDENT -;11-10-2019;07:37:53
35,17271311;136,9325689;EMS: FALL VICTIM;11-10-2019;07:37:56
35,11697676;136,9397376;EMS: CARDIAC EMERGENCY;11-10-2019;07:38:52
35,16688422;136,9227181;EMS: RESPIRATORY EMERGENCY;11-10-2019;07:41:41
35,13165107;136,9231358;Traffic: DISABLED VEHICLE -;11-10-2019;07:43:53
35,12791554;136,9461301;Fire: FIRE ALARM;11-10-2019;07:46:11
35,15375911;136,9918173;Traffic: VEHICLE ACCIDENT -;11-10-2019;07:46:33
35,15541837;136,9799174;Traffic: VEHICLE ACCIDENT -;11-10-2019;07:47:35
35,16374436;136,9649719;Traffic: VEHICLE ACCIDENT -;11-10-2019;07:50:46
35,17568495;136,9777301;EMS: VEHICLE ACCIDENT;11-10-2019;07:51:00
35,19997886;136,9881895;EMS: UNKNOWN MEDICAL EMERGENCY;11-10-2019;07:54:27
35,13526173;136,9249603;Traffic: VEHICLE ACCIDENT -;11-10-2019;07:56:05
35,19350828;136,943791;EMS: DIABETIC EMERGENCY;11-10-2019;07:58:53
35,1498214;136,9419362;Traffic: VEHICLE ACCIDENT -;11-10-2019;08:04:17
35,13030004;136,9142833;Traffic: VEHICLE ACCIDENT -;11-10-2019;08:04:18
35,11579024;136,9278311;EMS: MEDICAL ALERT ALARM;11-10-2019;08:08:57
35,11189758;136,9325388;EMS: CARDIAC ARREST;11-10-2019;08:13:17
35,18099688;136,9264837;EMS: HEAD INJURY;11-10-2019;08:15:53
35,1223172;136,9737771;EMS: UNCONSCIOUS SUBJECT;11-10-2019;08:16:27
35,12770092;136,9978038;Traffic: DISABLED VEHICLE -;11-10-2019;08:16:30
35,13221012;136,9576632;EMS: RESPIRATORY EMERGENCY;11-10-2019;08:16:59
35,17099779;136,9224355;EMS: ABDOMINAL PAINS;11-10-2019;08:17:07
35,19497123;136,9963313;EMS: SUBJECT IN PAIN;11-10-2019;08:18:08
35,19169888;136,9900534;Traffic: VEHICLE ACCIDENT -;11-10-2019;08:25:33
35,1264938;136,936498;EMS: FALL VICTIM;11-10-2019;08:30:25
35,18671476;136,9447655;EMS: FALL VICTIM;11-10-2019;08:35:24
35,13184351;136,9129017;Traffic: DISABLED VEHICLE -;11-10-2019;08:37:48
35,12485636;136,9176256;Traffic: ROAD OBSTRUCTION -;11-10-2019;08:39:26
35,18526117;136,998315;EMS: RESPIRATORY EMERGENCY;11-10-2019;08:41:51
35,11308145;136,9706646;Traffic: VEHICLE ACCIDENT -;11-10-2019;08:41:54
35,12641539;136,9659486;EMS: SUBJECT IN PAIN;11-10-2019;08:44:07
35,16465713;136,917007;Fire: FIRE ALARM;11-10-2019;08:46:21
35,14895926;136,9609675;EMS: FALL VICTIM;11-10-2019;08:47:04
35,14441772;136,9729002;EMS: OVERDOSE;11-10-2019;08:47:22
35,16366841;136,9588303;Traffic: DISABLED VEHICLE -;11-10-2019;08:52:31
35,15356027;136,9888258;EMS: SEIZURES;11-10-2019;08:52:58
35,11469707;136,9339674;EMS: CARDIAC EMERGENCY;11-10-2019;08:54:35
35,19268485;136,9733525;Traffic: DISABLED VEHICLE -;11-10-2019;08:56:34
35,16124922;136,9489667;Traffic: VEHICLE ACCIDENT -;11-10-2019;08:59:58
35,15456994;136,9452382;EMS: RESPIRATORY EMERGENCY;11-10-2019;09:02:06
35,1943699;136,9248063;Traffic: VEHICLE ACCIDENT -;11-10-2019;09:02:40
35,12570123;136,9463127;EMS: UNKNOWN MEDICAL EMERGENCY;11-10-2019;09:06:16
35,19305501;136,9635068;Fire: FIRE POLICE NEEDED;11-10-2019;09:10:46
35,13899059;136,9768095;EMS: RESPIRATORY EMERGENCY;11-10-2019;09:13:01
35,14288902;136,9227521;EMS: CVA/STROKE;11-10-2019;09:13:45
35,17981476;136,9860175;EMS: CARDIAC EMERGENCY;11-10-2019;09:15:09
35,17263075;136,9254089;Traffic: VEHICLE ACCIDENT -;11-10-2019;09:19:31
35,17189517;136,9939475;Traffic: ROAD OBSTRUCTION -;11-10-2019;09:23:13
35,15100427;136,9498114;Traffic: VEHICLE ACCIDENT -;11-10-2019;09:23:42
35,14135173;136,9722748;EMS: BACK PAINS/INJURY;11-10-2019;09:25:08
35,17761084;136,9801298;Traffic: VEHICLE ACCIDENT -;11-10-2019;09:27:02
35,19148296;136,978039;EMS: FALL VICTIM;11-10-2019;09:27:10
35,11187173;136,9664446;EMS: ABDOMINAL PAINS;11-10-2019;09:28:46
35,17132887;136,918371;Traffic: VEHICLE ACCIDENT -;11-10-2019;09:29:11
35,13882813;136,9628364;Traffic: VEHICLE ACCIDENT -;11-10-2019;09:29:19
35,11681575;136,9827126;EMS: ALLERGIC REACTION;11-10-2019;09:29:27
35,19716888;136,9859382;EMS: SUBJECT IN PAIN;11-10-2019;09:31:44
35,16597004;136,9156208;Traffic: VEHICLE ACCIDENT -;11-10-2019;09:32:49
35,16231481;136,9115024;EMS: FEVER;11-10-2019;09:34:57
35,15387378;136,9363263;EMS: RESPIRATORY EMERGENCY;11-10-2019;09:36:29
35,13322902;136,9761599;EMS: SUBJECT IN PAIN;11-10-2019;09:40:26
35,16449694;136,9342298;EMS: ABDOMINAL PAINS;11-10-2019;09:40:53
35,11029476;136,9220335;Traffic: VEHICLE ACCIDENT -;11-10-2019;09:41:09
35,19526138;136,9672152;EMS: RESPIRATORY EMERGENCY;11-10-2019;09:41:16
35,18090128;136,9497685;EMS: VEHICLE ACCIDENT;11-10-2019;09:41:45
35,13163318;136,939712;EMS: FALL VICTIM;11-10-2019;09:41:53
35,19219547;136,9941658;Traffic: VEHICLE ACCIDENT -;11-10-2019;09:42:38
35,18617809;136,9921142;Fire: VEHICLE ACCIDENT;11-10-2019;09:50:15
35,13943148;136,9880789;Traffic: VEHICLE ACCIDENT -;11-10-2019;09:53:53
35,12707639;136,9134126;EMS: CVA/STROKE;11-10-2019;09:54:22
35,18680212;136,9149566;EMS: FALL VICTIM;11-10-2019;09:54:48
35,18817576;136,9135905;EMS: FRACTURE;11-10-2019;09:56:12
35,16957941;136,9724435;EMS: BUILDING FIRE;11-10-2019;09:58:18
35,17600963;136,9702357;EMS: MEDICAL ALERT ALARM;11-10-2019;10:00:03
35,17935602;136,9396614;EMS: MEDICAL ALERT ALARM;11-10-2019;10:02:57
35,12767525;136,9620154;Traffic: VEHICLE ACCIDENT -;11-10-2019;10:05:09
35,11394064;136,9412458;Fire: FIRE POLICE NEEDED;11-10-2019;10:05:22
35,16642255;136,9330565;EMS: GENERAL WEAKNESS;11-10-2019;10:05:55
35,12086338;136,9641316;Traffic: VEHICLE ACCIDENT -;11-10-2019;10:10:23
35,11063101;136,9407621;Traffic: DISABLED VEHICLE -;11-10-2019;10:12:05
35,11265023;136,9504024;Traffic: VEHICLE ACCIDENT -;11-10-2019;10:12:40
35,15134953;136,9459177;Traffic: DISABLED VEHICLE -;11-10-2019;10:13:41
35,15816498;136,9127781;EMS: RESPIRATORY EMERGENCY;11-10-2019;10:14:06
35,12824244;136,965833;Traffic: ROAD OBSTRUCTION -;11-10-2019;10:15:03
35,16181974;136,9743633;Fire: FIRE INVESTIGATION;11-10-2019;10:15:35
35,13732809;136,9164877;EMS: NAUSEA/VOMITING;11-10-2019;10:20:27
35,19185717;136,9621724;EMS: UNKNOWN MEDICAL EMERGENCY;11-10-2019;10:20:58
35,14881222;136,9432848;Fire: BUILDING FIRE;11-10-2019;10:21:53
35,12929195;136,9165437;Fire: FIRE ALARM;11-10-2019;10:23:55
35,12707612;136,9181151;Traffic: VEHICLE ACCIDENT -;11-10-2019;10:28:17
35,12795044;136,9931901;EMS: MATERNITY;11-10-2019;10:28:38
35,1470484;136,9117776;EMS: UNKNOWN MEDICAL EMERGENCY;11-10-2019;10:30:55
35,11219641;136,9350604;EMS: FALL VICTIM;11-10-2019;10:31:54
35,12216574;136,9985908;Traffic: VEHICLE ACCIDENT -;11-10-2019;10:33:49
35,18779378;136,9273989;Traffic: VEHICLE ACCIDENT -;11-10-2019;10:35:32
35,12926672;136,9830225;Traffic: VEHICLE ACCIDENT -;11-10-2019;10:36:40
35,13390081;136,9884861;Fire: FIRE INVESTIGATION;11-10-2019;10:36:57
35,17986773;136,9506087;EMS: HEAD INJURY;11-10-2019;10:37:57
35,16972362;136,9384707;Traffic: VEHICLE ACCIDENT -;11-10-2019;10:38:51
35,13626941;136,9353578;EMS: VEHICLE ACCIDENT;11-10-2019;10:45:15
35,16322388;136,9245025;Traffic: VEHICLE ACCIDENT -;11-10-2019;10:46:23
35,13207809;136,9221183;Traffic: DISABLED VEHICLE -;11-10-2019;10:52:13
35,12486303;136,9206942;Fire: VEHICLE ACCIDENT;11-10-2019;10:53:51
35,18858352;136,9923688;EMS: FALL VICTIM;11-10-2019;10:54:33
35,13320426;136,9174499;Traffic: VEHICLE ACCIDENT -;11-10-2019;10:54:39
35,12784736;136,975773;EMS: HEMORRHAGING;11-10-2019;10:59:56
35,17296244;136,9949874;Traffic: VEHICLE ACCIDENT -;11-10-2019;11:00:52
35,1330205;136,9386033;Fire: VEHICLE LEAKING FUEL;11-10-2019;11:03:50
35,16633247;136,9901921;EMS: VEHICLE ACCIDENT;11-10-2019;11:04:22
35,1574926;136,9536098;EMS: SYNCOPAL EPISODE;11-10-2019;11:05:42
35,15658834;136,9635885;EMS: ALTERED MENTAL STATUS;11-10-2019;11:10:05
35,17865752;136,9220615;EMS: VEHICLE ACCIDENT;11-10-2019;11:15:21
35,16954877;136,9720396;Traffic: VEHICLE ACCIDENT -;11-10-2019;11:15:27
35,17675521;136,9745799;EMS: SHOOTING;11-10-2019;11:15:49
35,19591544;136,9948846;Traffic: DISABLED VEHICLE -;11-10-2019;11:19:12
35,16118211;136,9259262;EMS: HEAD INJURY;11-10-2019;11:26:16
35,1372953;136,9971197;EMS: SUBJECT IN PAIN;11-10-2019;11:27:52
35,12999536;136,9912806;EMS: ABDOMINAL PAINS;11-10-2019;11:29:46
35,16030665;136,9578684;Fire: BUILDING FIRE;11-10-2019;11:31:13
35,1142978;136,9873524;Fire: CARBON MONOXIDE DETECTOR;11-10-2019;11:34:42
35,19873973;136,9459008;Traffic: DISABLED VEHICLE -;11-10-2019;11:39:01
35,11621819;136,9926277;EMS: RESPIRATORY EMERGENCY;11-10-2019;11:40:14
35,15448126;136,9100357;EMS: RESPIRATORY EMERGENCY;11-10-2019;11:44:52
35,14415629;136,9251212;Traffic: VEHICLE ACCIDENT -;11-10-2019;11:50:14
35,14557272;136,9837004;EMS: CARDIAC EMERGENCY;11-10-2019;11:50:18
35,11257195;136,965425;EMS: SYNCOPAL EPISODE;11-10-2019;12:01:10
35,15736792;136,9346544;Fire: FIRE ALARM;11-10-2019;12:01:44
35,19113631;136,9263954;EMS: CVA/STROKE;11-10-2019;12:03:17
35,17522353;136,9155334;EMS: OVERDOSE;11-10-2019;12:05:47
35,12907776;136,9570805;Traffic: DISABLED VEHICLE -;11-10-2019;12:10:41
35,16719169;136,9694891;Fire: FIRE ALARM;11-10-2019;12:11:20
35,15605207;136,9252091;Fire: RESCUE - GENERAL;11-10-2019;12:12:32
35,11844173;136,9382093;Fire: VEHICLE ACCIDENT;11-10-2019;12:15:28
35,1122912;136,9671773;Fire: FIRE ALARM;11-10-2019;12:15:30
35,14425862;136,9529548;EMS: SYNCOPAL EPISODE;11-10-2019;12:15:45
35,16319057;136,9672499;EMS: RESPIRATORY EMERGENCY;11-10-2019;12:16:04
35,19145218;136,9997321;EMS: OVERDOSE;11-10-2019;12:17:40
35,14589529;136,9522117;EMS: FRACTURE;11-10-2019;12:21:19
35,19081251;136,9954392;Traffic: VEHICLE ACCIDENT -;11-10-2019;12:24:55
35,16718873;136,9706065;Traffic: VEHICLE ACCIDENT -;11-10-2019;12:25:25
35,14656046;136,9298904;Traffic: VEHICLE ACCIDENT -;11-10-2019;12:32:50
35,13544369;136,9133752;EMS: FALL VICTIM;11-10-2019;12:34:36
35,19027922;136,9686439;Traffic: VEHICLE ACCIDENT -;11-10-2019;12:35:32
35,16874598;136,9608311;EMS: SYNCOPAL EPISODE;11-10-2019;12:41:25
35,14040257;136,956152;Traffic: DISABLED VEHICLE -;11-10-2019;12:41:30
35,11985009;136,919787;Traffic: VEHICLE FIRE -;11-10-2019;12:43:50
35,14444323;136,9933896;Traffic: VEHICLE ACCIDENT -;11-10-2019;12:44:14
35,18133657;136,9593221;EMS: GENERAL WEAKNESS;11-10-2019;12:44:30
35,15720498;136,9987137;EMS: CARDIAC EMERGENCY;11-10-2019;12:47:16
35,13752523;136,9621528;Traffic: VEHICLE ACCIDENT -;11-10-2019;12:48:53
35,1527729;136,9674831;Traffic: ROAD OBSTRUCTION -;11-10-2019;12:48:55
35,12464002;136,9992476;Traffic: VEHICLE ACCIDENT -;11-10-2019;12:52:10
35,11422662;136,9848629;EMS: CARDIAC ARREST;11-10-2019;12:58:45
35,16850391;136,9431611;Traffic: VEHICLE ACCIDENT -;11-10-2019;13:00:47
35,11096563;136,9735095;EMS: RESPIRATORY EMERGENCY;11-10-2019;13:02:00
35,1639741;136,9744044;Fire: BUILDING FIRE;11-10-2019;13:11:17
35,14733652;136,9933914;Traffic: ROAD OBSTRUCTION -;11-10-2019;13:13:10
35,13636997;136,9412278;Fire: FIRE INVESTIGATION;11-10-2019;13:15:23
35,12370515;136,9290082;EMS: UNCONSCIOUS SUBJECT;11-10-2019;13:19:08
35,18778938;136,9263275;Traffic: DISABLED VEHICLE -;11-10-2019;13:21:42
35,19154721;136,912955;EMS: CARDIAC EMERGENCY;11-10-2019;13:24:01
35,12280864;136,9182128;Traffic: VEHICLE ACCIDENT -;11-10-2019;13:24:34
35,12411092;136,9424614;EMS: UNKNOWN MEDICAL EMERGENCY;11-10-2019;13:25:49
35,16828877;136,9963667;Traffic: VEHICLE ACCIDENT -;11-10-2019;13:26:18
35,13008443;136,9931843;EMS: SHOOTING;11-10-2019;13:27:10
35,13097946;136,9103814;Traffic: VEHICLE ACCIDENT -;11-10-2019;13:28:02
35,15368605;136,9207523;EMS: FALL VICTIM;11-10-2019;13:32:17
35,14818392;136,9745138;Fire: FIRE ALARM;11-10-2019;13:32:49
35,16070728;136,951993;Traffic: HAZARDOUS ROAD CONDITIONS -;11-10-2019;13:32:53
35,13222397;136,9345515;Traffic: VEHICLE ACCIDENT -;11-10-2019;13:33:40
35,1351713;136,9188369;Traffic: VEHICLE ACCIDENT -;11-10-2019;13:35:46
35,11129;136,9505531;Fire: TRASH/DUMPSTER FIRE;11-10-2019;13:36:10
35,13855974;136,9590437;EMS: NAUSEA/VOMITING;11-10-2019;13:37:45
35,15713444;136,9479881;Fire: VEHICLE ACCIDENT;11-10-2019;13:39:10
35,13876086;136,9127678;Traffic: VEHICLE ACCIDENT -;11-10-2019;13:40:13
35,15577303;136,9355202;EMS: SEIZURES;11-10-2019;13:42:38
35,16089596;136,958985;Fire: ELECTRICAL FIRE OUTSIDE;11-10-2019;13:42:42
35,18852779;136,962365;Fire: BUILDING FIRE;11-10-2019;13:50:11
35,18963676;136,9911622;Traffic: DISABLED VEHICLE -;11-10-2019;13:50:20
35,14141486;136,9903422;EMS: ALTERED MENTAL STATUS;11-10-2019;13:51:31
35,15644723;136,948349;Fire: ELECTRICAL FIRE OUTSIDE;11-10-2019;13:51:34
35,15859668;136,9649824;EMS: S/B AT HELICOPTER LANDING;11-10-2019;13:52:46
35,17592364;136,9296781;Traffic: VEHICLE ACCIDENT -;11-10-2019;13:53:41
35,11282595;136,99768;Traffic: VEHICLE ACCIDENT -;11-10-2019;13:54:00
35,1613384;136,913885;Fire: VEHICLE FIRE;11-10-2019;13:54:00
35,14604698;136,9704828;Traffic: DISABLED VEHICLE -;11-10-2019;13:54:55
35,19686398;136,9254459;EMS: VEHICLE ACCIDENT;11-10-2019;13:55:16
35,11174663;136,9536689;Fire: FIRE INVESTIGATION;11-10-2019;13:55:57
35,14763975;136,9687502;Traffic: VEHICLE ACCIDENT -;11-10-2019;13:57:02
35,12427952;136,9488585;EMS: RESPIRATORY EMERGENCY;11-10-2019;13:57:36
35,13472984;136,9269498;EMS: BACK PAINS/INJURY;11-10-2019;13:57:50
35,15434507;136,9216969;Traffic: VEHICLE ACCIDENT -;11-10-2019;14:06:46
35,1169837;136,9224044;Traffic: VEHICLE ACCIDENT -;11-10-2019;14:07:06
35,1509619;136,9818326;EMS: ABDOMINAL PAINS;11-10-2019;14:07:46
35,11143234;136,970702;EMS: DIABETIC EMERGENCY;11-10-2019;14:10:03
35,13912844;136,9745122;EMS: BACK PAINS/INJURY;11-10-2019;14:10:35
35,15449986;136,9726652;EMS: FRACTURE;11-10-2019;14:11:00
35,17032094;136,9576073;EMS: ALTERED MENTAL STATUS;11-10-2019;14:14:02
35,15665653;136,963606;EMS: FALL VICTIM;11-10-2019;14:14:43
35,14890646;136,9665267;EMS: RESCUE - ELEVATOR;11-10-2019;14:18:37
35,18693549;136,9751379;EMS: FALL VICTIM;11-10-2019;14:19:00
35,15505979;136,9122725;Fire: GAS-ODOR/LEAK;11-10-2019;14:21:30
35,15556897;136,9434992;Traffic: VEHICLE ACCIDENT -;11-10-2019;14:22:31
35,16627105;136,9127279;EMS: RESPIRATORY EMERGENCY;11-10-2019;14:30:37
35,14790144;136,9898653;EMS: FALL VICTIM;11-10-2019;14:35:45
35,12918513;136,9797812;Traffic: VEHICLE ACCIDENT -;11-10-2019;14:37:46
35,18372561;136,9878082;EMS: ABDOMINAL PAINS;11-10-2019;14:40:06
35,15106602;136,9410743;EMS: ALLERGIC REACTION;11-10-2019;14:44:22
35,19804254;136,9668727;Fire: WOODS/FIELD FIRE;11-10-2019;14:45:46
35,17340982;136,945965;Traffic: VEHICLE ACCIDENT -;11-10-2019;14:52:42
35,17456164;136,9586891;EMS: CARDIAC EMERGENCY;11-10-2019;14:55:16
35,16767991;136,9779385;EMS: ALTERED MENTAL STATUS;11-10-2019;14:55:55
35,13706257;136,9563006;Traffic: VEHICLE ACCIDENT -;11-10-2019;14:57:54
35,12063102;136,9169329;Traffic: VEHICLE ACCIDENT -;11-10-2019;14:59:44
35,1692883;136,9235021;EMS: FALL VICTIM;11-10-2019;15:03:22
35,19936615;136,9818778;Fire: VEHICLE ACCIDENT;11-10-2019;15:08:43
35,15124649;136,9410778;Traffic: ROAD OBSTRUCTION -;11-10-2019;15:09:00
35,16915559;136,9870506;EMS: CVA/STROKE;11-10-2019;15:09:39
35,11302097;136,9598838;EMS: OVERDOSE;11-10-2019;15:13:08
35,06934507;136,8812898;EMS: SUSPICIOUS;11-10-2019;15:21:10
35,11330093;136,9791692;EMS: SHOOTING;11-10-2019;15:21:47
35,19922245;136,9376022;Traffic: VEHICLE ACCIDENT -;11-10-2019;15:22:54
35,1324301;136,9307632;EMS: SEIZURES;11-10-2019;15:26:32
35,14750418;136,9817319;Fire: FIRE INVESTIGATION;11-10-2019;15:26:34
35,19665697;136,917472;EMS: RESPIRATORY EMERGENCY;11-10-2019;15:27:15
35,11353504;136,9661161;EMS: DOMESTIC DISTURBANCE;11-10-2019;15:27:22
35,14580862;136,9883511;Traffic: VEHICLE ACCIDENT -;11-10-2019;15:29:27
35,17724064;136,9684941;Fire: UNKNOWN TYPE FIRE;11-10-2019;15:29:38
35,14336635;136,9517328;Fire: UNKNOWN TYPE FIRE;11-10-2019;15:30:44
35,19689832;136,9570834;Traffic: ROAD OBSTRUCTION -;11-10-2019;15:32:35
35,16671823;136,9183456;EMS: FALL VICTIM;11-10-2019;15:45:25
35,18556306;136,9293718;EMS: SUBJECT IN PAIN;11-10-2019;15:49:39
35,1812381;136,9259431;Traffic: ROAD OBSTRUCTION -;11-10-2019;15:50:14
35,14262658;136,9416433;Traffic: DISABLED VEHICLE -;11-10-2019;15:57:25
35,1755184;136,9963806;EMS: HEAD INJURY;11-10-2019;16:08:36
35,17116411;136,9715974;Traffic: VEHICLE ACCIDENT -;11-10-2019;16:09:37
35,14451138;136,9106727;Traffic: DISABLED VEHICLE -;11-10-2019;16:09:40
35,1748728;136,9558262;Traffic: VEHICLE ACCIDENT -;11-10-2019;16:11:14
35,113677;136,915408;Traffic: ROAD OBSTRUCTION -;11-10-2019;16:12:35
35,18979738;136,9552501;EMS: CARDIAC EMERGENCY;11-10-2019;16:13:58
35,11593088;136,95182;EMS: SHOOTING;11-10-2019;16:18:00
